stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
CAY2CENT,CAYCEN,Pasteur,6 Rue Gambetta 62144 Carency,50.37908804679288,2.703373253412164,,,0,
HAM2CIME,CIM2HT,Cimetière,16 Rue de l'Église 62190 Ham-en-Artois,50.589769254159776,2.453156223313359,,,0,
FER1RD19,R191FF,Rue du 19 Mars,30 Rue du 19 Mars 1962 62260 Ferfay,50.51717794698447,2.4301088982219463,,,0,
ESS2CIME,ESSCIM,Cimetière,136 Rue du 11 Novembre 62400 Essars,50.55025030840834,2.671211588102228,,,0,
ANN1CILE,ANNLEC,Leclerc,170 Route de Lille 62880 Annay,50.45863410018279,2.8879733466839315,,,0,
LCR1RRAB,LCRRRA,Rue du Rabat,21 Rue du Rabat 62136 La Couture,50.59184252544666,2.6924300817243627,,,0,
BRU1CORO,BRUCOR,Collège Rostand,271a Rue d'Isbergues 62700 Bruay-la-Buissière,50.48628298012639,2.555544127763796,,,0,
SAY2ECOL,SAYECO,Ecole,6a Rue de Noeux 62113 Sailly-Labourse,50.498988538579525,2.6965124716460926,,,0,
LAB1BLUM,LABBLU,Blum,391 Rue Jules Guesde 62122 Labeuvrière,50.51887569997948,2.5611317714945656,,,0,
GRE2PPAD,GREPPA,Pierre Pad,13 Rue Pierre Pad 62160 Grenay,50.45538365829499,2.7320656448172445,,,0,
PER2MDPE,PERMDP,Mont de Pernes,70 Rue de Lillers 62550 Pernes,50.48663021305623,2.416636785950055,,,0,
WIN1LAME,WINLA1,Lamendin,34 Rue Arthur Lamendin 62410 Wingles,50.49298083707211,2.852345410062817,,,0,
VEN1TUNI,VENTDU,Trait d'Union,105 Rue Alfred Nobel 62880 Vendin-le-Vieil,50.46010918053951,2.847566472528259,,,0,
AIX2STFL,AIXSTF,Florent,12 Rue de l’Abbe 62160 Aix-Noulette,50.42565396136745,2.710384386189846,,,0,
LAM2ADLE,ADL2L1,Allée de l'Etang,40 Allée de l'Étang 62120 Lambres,50.621708784433,2.394417412239812,,,0,
CHO1ABBA,ABB1CH,Abbaye,876 Rue de l’Abbaye 62920 Chocques,50.54643485534444,2.584837742691909,,,0,
QUE2L4CH,L4C2QR,Les 4 Chemins,4 Rue du Rietz 62120 Quernes,50.60113639815738,2.381469153591211,,,0,
HAM2RDBE,RDB2HT,Berguette,76 Rue de Berguette 62190 Ham-en-Artois,50.59567039551803,2.454663758944814,,,0,
LLS1CLRC,CRC1LR,Collège René Cassin,39 Avenue du Général de Gaulle 62190 Lillers,50.55951038237224,2.47159112638484,,,0,
AME1MARI,MAR1AM,Marincamp,112 Rue de Marincamp 62190 Ames,50.53823125815785,2.4206600765662687,,,0,
WIN2LAME,WINLAM,Lamendin,32 Rue Arthur Lamendin 62410 Wingles,50.49312443942587,2.8523328207724337,,,0,
LOI2RBOU,LOIRBO,Rue Bourbotte,70 Rue Georges Devouges 62218 Loison-sous-Lens,50.44743769548517,2.846018402755586,,,0,
LIB1SDRE,LIBSDR,Six-Drèves - Quai 1,36 Résidence les Charmilles 62820 Libercourt,50.476814843676735,3.0118174659655663,,,0,
BUS2ECLM,ECM2B1,L'Eclème,93 Rue de Robecq 62350 Busnes,50.57364805847691,2.5323154219028545,,,0,
ROM2MAIR,MAI2RY,Mairie,4 Rue d’Estree Blanche 62120 Rombly,50.59818285273603,2.387470493655981,,,0,
HAM1CPRE,PRE1HT,Chemin des Près,10 Rue de Berguette 62190 Ham-en-Artois,50.59025970898204,2.456229319150334,,,0,
LLS1ORGE,ORG1LR,Orgeville,111 Rue Principale Ham d'Orgeville 62190 Lillers,50.58196915174853,2.4580553005494097,,,0,
LEF1RJJA,LEFJAU,Rue Jean Jaurès,74bis Rue Jean Jaurès 62790 Leforest,50.43942381738325,3.06585611698994,,,0,
LOI1SCUV,LOISCU,Cuvelier,120 Rue Raymond Spas 62218 Loison-sous-Lens,50.45289287833032,2.8503459009271515,,,0,
ROB2REC1,RC12RB,Eclème 1065,1044 Rue de l'Eclème 62350 Robecq,50.58705632966424,2.56046452408393,,,0,
BUL2POST,BULPOS,Poste,52 Rue Roger Salengro 62160 Bully-les-Mines,50.445379138397584,2.726563246862382,,,0,
BET1COVE,BETCOV,Collège Verlaine,2 Place de l'Europe 62400 Béthune,50.51688309325517,2.630084772592149,,,0,
BUL1POST,BULPO1,Poste,54 Rue Roger Salengro 62160 Bully-les-Mines,50.44548658166296,2.7266343355739773,,,0,
COC1ZOA1,COCZOA,ZA,15 Rue de Mourmelon 62970 Courcelles-lès-Lens,50.40876355500634,3.014020633575637,,,0,
MAR2CRCO,MARCOV,Cracovie,13 Boulevard Leon Gambetta 62540 Marles-les-Mines,50.50210047530077,2.503523630985115,,,0,
HEN4SHEN,HENSH4,Saint-Henri - Quai 4,783 Rue Pierre Brossolette 62110 Hénin-Beaumont,50.408490771818094,2.9423937640524302,,,0,
AIX2RDBO,AIXBOI,Rue du Bois,14 Rue du Bois 62160 Aix-Noulette,50.42350179374022,2.7069976187604445,,,0,
AIX1RBOV,AIXRBY,Rue de Bouvigny,71 Rue du Bois 62160 Aix-Noulette,50.422271173440926,2.7044605385660363,,,0,
MAR1CRCO,MARCRO,Cracovie,13 Boulevard Leon Gambetta 62540 Marles-les-Mines,50.502019693514704,2.503551496611764,,,0,
AIX1RDBO,AIXRDB,Rue du Bois,12 Rue du Bois 62160 Aix-Noulette,50.423608575764334,2.7072933484617705,,,0,
LEN1NAV1,LENNA1,Navette Bollaert - Quai 2,70 Rue Paul Bert 62300 Lens,50.430541040171306,2.815042137922596,,,0,
LEN1NAVE,LENNAV,Navette Bollaert - Quai 1,62 Rue Paul Bert 62300 Lens,50.4308333570875,2.8160141663100577,,,0,
LIE2CONV,LIECO2,Convention,3 Rue de la Convention 62800 Liévin,50.42666560123809,2.7837953413750194,,,0,
LIE3ZALE,LIEZA3,Moulinage,345 Rue de l’Abregain 62800 Liévin,50.42593424935678,2.780094832561908,,,0,
VEM1SOCR,VEMSOC,Socrate,1 Impasse le Soleil 62980 Vermelles,50.47551711992567,2.7430921008203866,,,0,
LEN1COTY,LENCOT,Coty,78 Rue Saint Théodore 62300 Lens,50.42664990132163,2.809625539844979,,,0,
HOU1PDLS,HOUSOM,Somme,14 Place de la Somme 62150 Houdain,50.458093993117046,2.5446557718607643,,,0,
VIO1POST,VIOPOS,Poste,4 Rue de l’Abbe Pachurka 62138 Violaines,50.542943963224566,2.7880558932161645,,,0,
CAR2OLOR,CAROLO,Oloron,471 Route de Courrières 62220 Carvin,50.47569916223854,2.939731821376999,,,0,
CAR1BASL,CARBA1,Basly,23 Rue du Vieux Château 62220 Carvin,50.48540506842444,2.959957810773872,,,0,
LIE1RPIE,LIERU1,Rue Piette,116 Rue du Docteur Piette 62800 Liévin,50.43159628357424,2.789865459729925,,,0,
LOO2HOCH,LOOHOC,Hoche,7 Rue Hoche 62750 Loos-en-Gohelle,50.45928341878185,2.795160949105446,,,0,
HER1LPIE,HERLP1,Longue Pierre,96 Rue Victor Hugo 62530 Hersin-Coupigny,50.4493060147945,2.641648769820302,,,0,
AVI2SQFO,AVISQF,Square Foulon,15 Rue de la Bastille 62210 Avion,50.41086512274413,2.8351027776937725,,,0,
LOI1VHUG,LOIVHU,Rue des HGD,104 Route de Lille 62218 Loison-sous-Lens,50.44490826125382,2.858694895921132,,,0,
LIE1VEBI,LIEVE1,Vent de Bise,18 Rue du 8 Mai Rés le Suroit 62800 Liévin,50.41666839310662,2.7614482253086847,,,0,
AUC1BASL,AUCBAS,Basly,2bis Boulevard Emile Basly 62260 Auchel,50.50636076380982,2.467186099505808,,,0,
LOO1LGUE,LOOLGU,La Guerre,154 Route de Béthune 62750 Loos-en-Gohelle,50.45052264874407,2.7889119483784195,,,0,
BEN2PLAC,BENPLA,Place,83 Rue de la Rayère 62410 Hulluch,50.48839544531478,2.8283627352331058,,,0,
NOG2THOR,NOGTHO,Thorez,143 Rue Victor Hugo 62950 Noyelles-Godault,50.41393643685528,2.989951165295288,,,0,
BIL1CCOM,BILCC1,Leclerc,Avenue de la République 62420 Billy-Montigny,50.419903833171375,2.910637079599256,,,0,
LOO2JPUB,LOOJPU,Mairie,23 Rue Roger Salengro 62750 Loos-en-Gohelle,50.456237971054186,2.793783960451994,,,0,
CAR1BH24,BH24C1,Rémy Callot,5 Rue de Provin 62220 Carvin,50.49337690673829,2.950070847179431,,,0,
RUI1STA,RUISTA,ZI Nord,14 Zone Industrielle 62620 Ruitz,50.475144509395925,2.603409637707517,,,0,
BEU1SQMA,BEUSQ1,Square Martyrs,280 Rue Jacques Morat 62660 Beuvry,50.533465551924905,2.687286753451153,,,0,
CAR1EGLI,CAREGL,Eglise,2 Place Jules Guesde 62220 Carvin,50.49773440342981,2.959590508959824,,,0,
EVI1MAIR,EVIMAI,Mairie,127 Rue Emile Basly 62141 Évin-Malmaison,50.43831644378226,3.0323742253316155,,,0,
LIE2RPIE,LIERPI,Rue Piette,116 Rue du Docteur Piette 62800 Liévin,50.43156080785288,2.789752762088842,,,0,
VEN1CCOM,VENCCO,Centre Commercial,11 Rue Louis Blériot 62880 Vendin-le-Vieil,50.4637292739368,2.8266172596764374,,,0,
SAV1CHER,CHR1SV,Rue de Robecq,3 Rue de Robecq 62350 Saint-Venant,50.61917229674328,2.5438009752640003,,,0,
CAS1RDLG,RDL1CS,Rue de la Gare,382 Rue de la Gare 62350 Calonne-sur-la-Lys,50.625130422402144,2.607832009323079,,,0,
DIV1CCOM,DIVCC1,Centre Commercial,43 Rue Pierre Bachelet 62460 Divion,50.468725881518,2.5032162166889766,,,0,
LEN1CEPA,LENART,Artisanat,286 Route de Béthune 62300 Lens,50.44036606402442,2.8080265009507754,,,0,
BIL2RLAN,BILRLA,Langevin,9 Place Henri Rol Tanguy 62420 Billy-Montigny,50.41254198416833,2.901832925083863,,,0,
HIN1FUSI,HINFU1,Rue des Fusillés,522 Rue des Fusillés 62232 Hinges,50.565185620194576,2.6292968602242914,,,0,
ANZ2CVER,ANZCVE,Chemin Vert,728 Rue des 4 Vents 62232 Annezin,50.54872889498112,2.627187461889045,,,0,
ROU1BIT1,ROUBI1,Italiens,23 Rue Claude Monet 62320 Rouvroy,50.40144154239061,2.913641274533923,,,0,
HAI1BH01,BH01HL,Rebreuve,7 Rue de Rebreuve 62940 Haillicourt,50.47066378968459,2.5836343483095776,,,0,
LIB2PVER,LIBPVE,Place de Verdun,40 Place de Verdun 62820 Libercourt,50.48270665033914,3.012346695406506,,,0,
HER1CALV,HERCAL,Rue Emile Basly,37 Rue Emile Basly 62530 Hersin-Coupigny,50.44727028718004,2.651964276223674,,,0,
VEM1JOUH,VEMJO1,Jouhaux,26 Rue Arthur Lamendin 62980 Vermelles,50.48502525328363,2.7464455297692005,,,0,
LAP2MEVE,LAPMEV,Mont Eventé,366 Rue Gambetta 62122 Lapugnoy,50.5109806509584,2.523489267992219,,,0,
NOG2RMOU,NOGRMO,Résidence Mousseron,35 Avenue de la République 62950 Noyelles-Godault,50.41169087237398,2.995440460181713,,,0,
HEN1RDOU,HENRDO,Domagalla,482 Rue de Dourges 62110 Hénin-Beaumont,50.427381441749326,2.9633396685309124,,,0,
BUR2CHEA,BURCHE,Château d'Eau,66bis Route Nationale 62151 Burbure,50.52727466757046,2.456741239353105,,,0,
HUL1MARA,HULMAR,Maraîchon,77 Rue Pierre Malvoisin 62410 Hulluch,50.47937099414961,2.81432620091873,,,0,
WIN1LCAN,WINLCA,Parc Cabiddu,127 Rue de Meurchin 62410 Wingles,50.49692237945173,2.872710728774994,,,0,
AUC1VAND,AUCVA1,Vandervelde,73 Rue Vandervelde 62260 Auchel,50.50641159444633,2.4613902201449576,,,0,
DPBEN,DPBEN,Dépôt Benoit Lens,21 Rue des Colibris 62218 Loison-sous-Lens,50.44545477033351,2.843848472363337,,,0,
HER1CDEA,HERCDE,Château d'Eau,18 Boulevard du General Castelnau 62530 Hersin-Coupigny,50.46083085378791,2.671052107684436,,,0,
BRU2BBON,BRUBBO,Basly Bone,253 Rue de Miliana 62700 Bruay-la-Buissière,50.49120447903399,2.531108688177376,,,0,
BRU1MLEC,BRUML1,Maréchal Leclerc,121 Rue de la République 62700 Bruay-la-Buissière,50.48003302868258,2.54314357968954,,,0,
LOI1GARE,LOIGA1,Gare 3,15 Rue Léon Blum 62218 Loison-sous-Lens,50.439499321980165,2.8604651461492208,,,0,
ANZ14VEN,ANZ4V1,4 Vents,494 Rue de Saint-venant 62232 Annezin,50.54333111309119,2.622130215804998,,,0,
NOE1GBUR,NOEGBU,Grands Bureaux,379bis Rue Nationale 62290 Nœux-les-Mines,50.47139428682662,2.669829036453817,,,0,
HEN1JMOU,HENJM1,Moulin,44 Voie Ma Poule 62110 Hénin-Beaumont,50.42313442309976,2.9424016975414955,,,0,
DOU1EURA,DOUEU1,Euralogistic,Rue des Hauts de France 62110 Hénin-Beaumont,50.4556337865116,2.974274973472146,,,0,
LEN2GCON,LENGCO,Grand Condé,172 Rue de Londres 62300 Lens,50.441043059607225,2.8343764406150584,,,0,
BIB2CIBO,BIBCIB,Cité Boulanger,1 Cité Boulanger 62138 Billy-Berclau,50.512530595985176,2.856542206601217,,,0,
MER1BARB,MERBA1,Barbès,16 Rue Barbes 62680 Méricourt,50.402422095371456,2.860921324469319,,,0,
HAR1BH11,BH11HA,Bellevue,80 Route de Lens 62440 Harnes,50.44018869873278,2.883527946190529,,,0,
VIM1BERG,VIMBER,Bergaigne,4 Rue Abel Bergaigne 62580 Vimy,50.37183350911588,2.802754576823247,,,0,
LEN1LYO2,LEN1PI,Picardie,1 Rue du Lyonnais 62300 Lens,50.44035402642356,2.79696927285172,,,0,
CUI2BASL,CUIBAS,Basly,8 Rue Emile Basly 62149 Cuinchy,50.52095114107768,2.7561391473210537,,,0,
BAJ2MAIR,BAJMAI,Mairie,4 Grande Rue 62150 Bajus,50.42153114454758,2.4824573824295,,,0,
BIL1CIME,BILCIM,Cimetière,89 Rue de l’Egalite 62420 Billy-Montigny,50.41554426146229,2.918030039574972,,,0,
CAL2KATO,CALKAT,Katowice,99 Rue de Katowice 62470 Calonne-Ricouart,50.48446102195544,2.490556381327183,,,0,
VIO1MAIR,VIOMAI,Mairie,1 Rue de l’Eglise 62138 Violaines,50.539285877355766,2.787459873989478,,,0,
ANN1MDOR,ANNMON,Mont Doré,Route d’Harnes 62880 Annay,50.45773200592993,2.889059709728277,,,0,
MER2PFOU,MERMPF,Max Pol Fouchet,2bis Avenue Paul Legentil 62680 Méricourt,50.40036372478674,2.8680314709765056,,,0,
LOO2CIME,LOOCIM,Cimetière,83 Rue de Conde 62750 Loos-en-Gohelle,50.4542612800994,2.787231061169388,,,0,
BRU2RBL2,BRURBL,Résidence Blum,"rue Lucie et Raymond Aubrac 62700 Bruay-la-Buissière,Bruay-en-Artois",50.47151101339677,2.536908924855423,,,0,
HAI2ZOLA,HAIZOL,Zola,240 Rue Emile Zola 62940 Haillicourt,50.47064540894271,2.574721482449854,,,0,
PER2MAIR,PERMAI,Mairie,11 Grand Place 62550 Pernes,50.48385299977762,2.4101077861443096,,,0,
AUC2PISC,AUCPIS,Piscine,34 Rue Léon Blum 62260 Auchel,50.50728467861087,2.467329176519933,,,0,
BRU1LOU2,BRULO1,Loubet,551 Rue Florent Evrard 62700 Bruay-la-Buissière,50.48867607145549,2.551785648166152,,,0,
MON2BILL,MONBIL,Billoux,68 Avenue Paul Doutreaux 62640 Montigny-en-Gohelle,50.43545731804079,2.934359971391887,,,0,
GRE2VERB,GREVER,Verbrugge,31 Rue Casimir Beugnet 62160 Grenay,50.449635890293706,2.755473619400311,,,0,
GRE1CIME,GRECI1,Cimetière,109 Rue Lamendin 62160 Grenay,50.45304128561308,2.7432897682110164,,,0,
SAL1CIME,SALCIM,Cimetière,Cimetière communal 62430 Sallaumines,50.41980173626394,2.8694587505180214,,,0,
LEN1GA01,LENG01,Gares - Quai 01,18 Pl du General Charles de Gaulle 62300 Lens,50.42725961325527,2.828073746325578,,,0,
LEN1GA06,LENG06,Gares - Quai 06,52 Rue Jean Letienne 62300 Lens,50.427861842168845,2.8255513115994586,,,0,
OIG2VAU2,OIGVA2,Vauban,23 Rue Marcellin Berthelot 62590 Oignies,50.45691799602607,2.9995614006578863,,,0,
HAR1CBOU,HARCBO,Stade Bouthemy,80 Avenue Henri Barbusse 62440 Harnes,50.45011843836783,2.898110146641364,,,0,
LOO2GCAU,LOOGCA,Caullet,215 Rue Jules Supervielle 62750 Loos-en-Gohelle,50.45120966916637,2.762274187200382,,,0,
CAL1KATO,CALKA1,Katowice,88 Rue de Katowice 62470 Calonne-Ricouart,50.48442520492584,2.4905000245326665,,,0,
WIN1LTOR,WINLTO,Torjois,92 Rue de Meurchin 62410 Wingles,50.49700683535501,2.867704257753328,,,0,
MON1BILL,MONBIL,Billoux,95 Route de Courrières 62640 Montigny-en-Gohelle,50.43546669906281,2.9342757920149265,,,0,
COU2LBLU,COULBL,Raoul Briquet,74 Rue Raoul Briquet 62710 Courrières,50.45081620440439,2.9439580886662173,,,0,
HOU2GARA,HOUGAR,Rue de la Gare,582 Rue de la Gare 62150 Houdain,50.455121644528845,2.5296623121575124,,,0,
LEN1CIME,LENCIE,Henri Barbusse,19 Rue Constant Darras 62430 Sallaumines,50.42458903352784,2.844958216386065,,,0,
HOU2AERO,HOUAER,Aéronautes,111 Rue du Mal Franchet d’Esperey 62150 Houdain,50.46329869152281,2.549400078637854,,,0,
HEN2CHAR,HENCHA,Hôpital,560 Avenue des Déportés 62110 Hénin-Beaumont,50.42979171696849,2.946134137893227,,,0,
GRE1BERL,GREBER,Berlioz,28 Boulevard de Flandres 62160 Grenay,50.45295911997268,2.754447326126104,,,0,
BEU2CENT,BEUCEN,Ampère,713 Route de Lens 62660 Beuvry,50.510094718162144,2.6842252966287563,,,0,
ISB1MGAR,MGA1IS,Molinghem Gare,14 Rue du 8 Mai 1945 62330 Isbergues,50.612984289904254,2.4625992590678,,,0,
DPHOU,DPHOU,Dépôt TADAO Houdain,8 Rue du Bois Carré 62150 Houdain,50.46231335025099,2.5377437763593904,,,0,
VEM1PLA2,VEMPL1,Mairie,Place de la République 62980 Vermelles,50.48706321325089,2.746040277340184,,,0,
HOU2BH03,BH03HO,Somme,4 Place de la Somme 62150 Houdain,50.4584604713944,2.5454724518861966,,,0,
HUL1MAIR,HULMAI,Mairie,7 Rue Pierre Malvoisin 62410 Hulluch,50.483932589522766,2.8179553862090776,,,0,
VIM2JDAR,VIMJDA,Jeanne d'Arc,4 Rue Jeanne d’Arc 62580 Vimy,50.37318694703975,2.8171488188550065,,,0,
HEN1CHAR,HENCHA,Hôpital,585 Avenue des Déportés 62110 Hénin-Beaumont,50.42994424349382,2.946135987673619,,,0,
HOU1GEND,HOUGE1,Gendarmerie,Rue de la Gendarmerie 62150 Houdain,50.44843296724686,2.543463604492485,,,0,
CAR2NONE,CARNON,Nonettes,53 Rue Saint Paul 62220 Carvin,50.47295459799823,2.924683855502632,,,0,
VEB1MAYE,VEBMAY,Mayeux,124 Rue Leger Mayeux 62232 Vendin-lès-Béthune,50.54257042944589,2.6052883466372267,,,0,
BAR1FREN,BARFR1,Fresnicourt,57bis Rue de Fresnicourt 62620 Barlin,50.45400472578018,2.616296877270657,,,0,
ANQ2MAIR,ANQMAI,Mairie,31 Route Nationale 41 62149 Annequin,50.50948928850822,2.727666143280441,,,0,
ANZ1AVEL,ANZAV1,Avelette,650 Rue d'Avelette 62232 Hinges,50.56095978419821,2.6406797639753408,,,0,
HEN1BH05,BH05HB,Lycée Senez 1,13 Rue de la Canche 62110 Hénin-Beaumont,50.40840850864992,2.962429208791838,,,0,
ISB1CCAL,CCL1IS,Centre Cial,41 Rue de Guarbecque 62330 Isbergues,50.61188389989728,2.476595474421752,,,0,
BRU2CELE,BRUCEL,Electriciens,240 Rue Anatole France 62700 Bruay-la-Buissière,50.482947830764815,2.554207836135493,,,0,
BOU2SALE,BOUSAL,Salengro,Rue Roger Salengro 62172 Bouvigny-Boyeffles,50.4206505758882,2.678326689754772,,,0,
VER2DLEL,VERDLE,Docteur Leleu,34 Rue du Docteur Leleu 62113 Verquigneul,50.501189720129936,2.669829761398755,,,0,
COU2BDLE,COUBDL,Lepoivre,29 Rue Pasteur 62710 Courrières,50.45795360834294,2.943074608437463,,,0,
DIV2MAIR,DIVMAI,Mairie,8 Rue Louis Pasteur 62460 Divion,50.472681735849896,2.5037916453919418,,,0,
DIV2CHAP,DIVCHA,Chapelle,35 Rue du General Leclerc 62460 Divion,50.48272948889113,2.5108275652992904,,,0,
AVI2REPU,AVIREP,Jeunes de l'arrêt de bus,62 Rue Emile Zola 62210 Avion,50.39954968481357,2.835257373925024,,,0,
LIR2LIER,LIE2L3,Liérettes,37 Rue Lierettes 62190 Lières,50.545212504316346,2.4180389503217725,,,0,
HAM1MAIR,MAI1HT,Mairie,37 Rue de Lillers 62190 Ham-en-Artois,50.58869720409243,2.457916538856709,,,0,
LEN1SPQA,LENSPA,Lycée St-Paul - Quai 03,15 Rue Jean Souvraz 62300 Lens,50.43622515296281,2.823061772825927,,,0,
HER2LAME,HERLA2,Lamendin,17 Allee des Aubepines 62530 Hersin-Coupigny,50.44411223114609,2.6518882727637894,,,0,
LOI2RABB,LOIRAB,Abbaye,45 Rue de l'Abbaye 62218 Loison-sous-Lens,50.44262573658511,2.867916350713076,,,0,
VIL1ABRE,VILABR,Abreuvoir,4 Rue de l’Eglise 62144 Villers-au-Bois,50.372949877806136,2.668784832472661,,,0,
CAR1HIRO,CARHI1,Hirondelles,46 Rue Cyprien Quinet 62220 Carvin,50.4914404515029,2.9710591127773616,,,0,
BEU1CHOT,BEUCHO,Chambres d'Hôtes,1870 chemin du hamel 62660 Beuvry,50.55172416599293,2.686470958385461,,,0,
GIV1SALE,GIVSAL,Salengro,39 Rue Arthur Lamendin 62580 Givenchy-en-Gohelle,50.39627601709552,2.7709197051171506,,,0,
LOR1CLIE,LORCLI,Mairie,3 Rue des Tronchants 62840 Lorgies,50.56771202648229,2.7907861369005347,,,0,
LOC1FERM,LOCFER,Ferme,595 Rue des Facons 62400 Locon,50.56464260227268,2.67998362101187,,,0,
LOC1RDLM,LOCRDL,La Motte,602 Rue du 8 Mai 62400 Locon,50.56556985259356,2.6622009663667,,,0,
AVI2PELU,AVIPEL,Eluard,57 Rue Paul Eluard 62210 Avion,50.397560322762246,2.834605955254325,,,0,
ESS1STAD,ESSSTA,Stade,60 Rue du 8 Mai 62400 Essars,50.54949775239303,2.660730903498146,,,0,
LAC2RDLG,LACRDL,Rue de la Gare,1070 Rue de la Gare 62150 La Comté,50.43693910474274,2.4880230155751293,,,0,
SAV1BERT,BER1SV,Rue Berthelotte,429 Ruelle Berthelotte 62350 Saint-Venant,50.621436532996285,2.5185424594570023,,,0,
COC1MOUR,COCMOU,Mourmelon,162 Rue des Fusillés 62970 Courcelles-lès-Lens,50.40833794440596,3.011459433589988,,,0,
BOI24CHE,BOI4CH,Izel,20i Route d'Arras 62320 Rouvroy,50.3866636195632,2.9153945432409665,,,0,
NEU2CIME,NEUCIM,Cimetière,112 Rue Saint Jean 62840 Neuve-Chapelle,50.58024389900517,2.778515512682987,,,0,
VIE28MAI,VIE8MA,8 Maisons,1483 Rue Marsy 62136 Vieille-Chapelle,50.5952889449288,2.7246714151936904,,,0,
MON2LASS,MONLAS,Lassigny,1 Résidence les Oliviers 62640 Montigny-en-Gohelle,50.43920876606217,2.9360202935736446,,,0,
LOC2FERM,LOCFER,Ferme,613 Rue des Facons 62400 Locon,50.56466865349166,2.6802936577873258,,,0,
OUR1CIMA,OURCIM,Martel,657 Rue du Chanoine Martel 62460 Ourton,50.45351887183131,2.473443479393043,,,0,
ANZ2MAI3,ANZMAI,Mairie,22 Rue Paul Vaillant Couturier 62232 Annezin,50.531390042978686,2.6184027977900324,,,0,
LCR1RDLS,LCRRDL,La Sauvagerie,594 Route d’Estaires 62136 La Couture,50.59766305815232,2.68976539952106,,,0,
HIN2PLAC,HINRNE,Rue Neuve,105 Rue Neuve 62232 Hinges,50.56494611540448,2.620436304705876,,,0,
RIC1CBAR,RICCB2,Barbet,3 Rue des Charbonniers 62136 Richebourg,50.59240399389134,2.743110025719252,,,0,
VER1RDNO,VERRD1,Rue de Noeux,954b Rue de Noeux 62113 Verquigneul,50.4921431801897,2.6642706987661406,,,0,
SER1MAIS,SERMAS,Maisnil,408 Rue du Hameau de Maisnil 62530 Servins,50.39316119377746,2.6356940929475527,,,0,
ANN2CILE,ANNCIL,Leclerc,174 Route de Lille 62880 Annay,50.45867776478293,2.8882408696362387,,,0,
BET1CLI2,BETCL1,Collège St-Vaast,138 Rue Paul Doumer 62400 Béthune,50.53407822993261,2.642389034873428,,,0,
CAL1MARC,CALMA1,Marconne,162 Rue de Bruay 62470 Calonne-Ricouart,50.48515580384772,2.501414396378262,,,0,
ANZ2CMAT,ANZCMA,Champ Mathieu,295 Voie du Champ Mathieu 62232 Annezin,50.52835458828863,2.603664134186778,,,0,
LAB2SPET,LABSPE,Scierie Peter,1429 Rue Jules Guesde 62122 Labeuvrière,50.51593882731623,2.547681135809728,,,0,
AME2RLIL,RLL2AM,Rue de Lillers 56,54d Rue de Lillers 62190 Ames,50.53792776096707,2.418379125100875,,,0,
LLS1CLLA,CLL1LR,Collège Lagrange,6 Rue du Docteur Laversin 62190 Lillers,50.56734236371599,2.479204017371905,,,0,
NOR1PAST,PAS1NF,Pasteur,95 Rue Nationale 62120 Norrent-Fontes,50.59084557911471,2.4051059565414943,,,0,
LEN1COQB,LENCOB,Condorcet - Quai 3,31 Rue Augustin Delots 62300 Lens,50.431132911790186,2.83989717591202,,,0,
LEN1COQA,LENCOA,Condorcet - Quai 4,77 Avenue Alfred Van Pelt 62300 Lens,50.4308460875826,2.8398240689180425,,,0,
VIO2MAIR,VIOMAI,Mairie,1 Rue de l’Eglise 62138 Violaines,50.539124759700975,2.7873598841761327,,,0,
WIN1LVQA,WINLVA,Lycée Voltaire - Quai 01,8 Rue de la Metallurgie 62410 Wingles,50.48929563460794,2.8539529803925068,,,0,
LIN1MAEC,MAE1L5,Mairie,11 Rue de Rely 62120 Linghem,50.59316556913747,2.368905816652444,,,0,
BIL2HDEQ,BILHDE,Diderot,23 Rue de Rouvroy 62420 Billy-Montigny,50.41174332137312,2.911540887410135,,,0,
AVI1COJR,AVICOJ,Collège Rousseau,3 Rue Jean Wiener 62210 Avion,50.40513903400305,2.8265097789408893,,,0,
HOU1CAMP,HOUCA1,Campagne,212 Route de Divion 62150 Houdain,50.45749612276733,2.525890810895714,,,0,
NOL2ANTI,NOLANT,Antibes,680 Rue du 8 Mai 1945 62221 Noyelles-sous-Lens,50.42321928072833,2.867626989615958,,,0,
RIC2MMEA,RICMME,Martin Meaux,49 Rue du Moulin Saint Vaast 62136 Richebourg,50.59727306195024,2.740965000929116,,,0,
VIL2MONU,VILMON,Mairie,19 Grand Rue 62144 Villers-au-Bois,50.37393272807221,2.673632015204143,,,0,
LCR1RPIC,LCRRPI,Rue Picavet,608 Rue Pierre Leroy 62136 La Couture,50.59236898838714,2.677496006462062,,,0,
LCR1CHAP,LCRCHA,Chapelle Saint-Pierre,40 Rue des Chavattes 62136 La Couture,50.57300033917623,2.734852745414255,,,0,
LIE2LPLA,LIELPL,La Plaine,120 Rue Germain Delebecque 62800 Liévin,50.42958279135689,2.7734829427354195,,,0,
BET1CIMN,BETCIM,Cimetière Nord,2 Rue du Pont de Pierres 62400 Béthune,50.53639193447894,2.6427409638119324,,,0,
OIG1RDMU,OIGRDM,Rue de Musset,23 Rue Alfred de Musset 62590 Oignies,50.47407966925606,2.981398325035717,,,0,
